episode_id,timestamp,mode,contact_occurred,touchdown_time_seconds,landing_velocity_fps,fuel_remaining_units,reward,turns,min_altitude,max_speed,policy_params_json
671,1774700054.539058,live,True,23.6332,18.1659,0.0,-18.1659,22,10.5,75.0,"{""burn_large"": 13.16935266587199, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.6351182198065763, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 33.298822305950914, ""target_v_mid_high"": 45.0}"
672,1774700059.1430936,live,True,23.9497,19.7484,0.0,-19.7484,22,16.5,75.0,"{""burn_large"": 11.516297330153225, ""burn_max"": 14.0, ""burn_medium"": 6.051353220153449, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 17.804849577678908, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
673,1774700064.0959122,live,True,24.3359,21.6795,0.0,-21.6795,24,7.0,75.0,"{""burn_large"": 12.369649485709399, ""burn_max"": 22.19884269591126, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 7.491677622585507, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
674,1774700068.8734102,live,True,24.5166,22.5832,0.0,-22.5832,21,11.0,75.0,"{""burn_large"": 13.904751384915206, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 17.80108185527337, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
675,1774700073.6605904,live,True,24.2426,21.2132,0.0,-21.2132,22,5.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.796832122899291, ""burn_medium"": 6.752029836224618, ""burn_small"": 4.0, ""target_v_final"": 2.4098710768580185, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 29.404581325360144, ""target_v_mid_high"": 45.0}"
676,1774700078.3103843,live,True,23.6878,18.4391,0.0,-18.4391,23,11.5,75.0,"{""burn_large"": 9.024372441627618, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 33.23805796178502, ""target_v_mid_high"": 45.0}"
677,1774700083.0634038,live,True,24.0497,20.2485,0.0,-20.2485,22,1.0,75.0,"{""burn_large"": 10.839085367987769, ""burn_max"": 14.0, ""burn_medium"": 5.878732821051407, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 33.786420508950116, ""target_v_mid_high"": 45.0}"
678,1774700087.8039873,live,True,24.3818,21.9089,0.0,-21.9089,22,8.0,75.0,"{""burn_large"": 9.722735045334108, ""burn_max"": 15.289858869099577, ""burn_medium"": 8.544678772096848, ""burn_small"": 4.0, ""target_v_final"": 4.764349335674164, ""target_v_high"": 70.0, ""target_v_low"": 16.108656531359753, ""target_v_mid"": 32.3477159048072, ""target_v_mid_high"": 45.0}"
679,1774700092.5020525,live,True,24.5166,22.5832,0.0,-22.5832,21,11.0,75.0,"{""burn_large"": 13.677370774914406, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 3.586769925583754, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 33.61518058096202, ""target_v_mid_high"": 45.0}"
680,1774700097.3221924,live,True,24.5607,22.8035,0.0,-22.8035,22,12.0,75.0,"{""burn_large"": 16.878979869982377, ""burn_max"": 14.0, ""burn_medium"": 6.503525381735243, ""burn_small"": 4.0, ""target_v_final"": 3.4415510634776445, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 32.136581351499984, ""target_v_mid_high"": 45.0}"
681,1774700102.0652661,live,True,24.0,20.0,0.0,-20.0,22,17.5,75.0,"{""burn_large"": 10.624119908325044, ""burn_max"": 14.0, ""burn_medium"": 5.322976888477212, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 28.219064984072926, ""target_v_mid_high"": 45.0}"
682,1774700106.6965256,live,True,23.6878,18.4391,0.0,-18.4391,23,11.5,75.0,"{""burn_large"": 9.294643572134895, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 17.51489623967618, ""target_v_mid"": 33.70576767228304, ""target_v_mid_high"": 45.0}"
683,1774700111.5198808,live,True,24.4272,22.1359,0.0,-22.1359,22,9.0,75.0,"{""burn_large"": 13.783772457843723, ""burn_max"": 14.0, ""burn_medium"": 7.582242700905699, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 32.21925659574107, ""target_v_mid_high"": 45.0}"
684,1774700116.4327586,live,True,24.3359,21.6795,0.0,-21.6795,23,7.0,75.0,"{""burn_large"": 13.626049968950488, ""burn_max"": 14.0, ""burn_medium"": 6.15906815749614, ""burn_small"": 4.0, ""target_v_final"": 3.419125856337176, ""target_v_high"": 70.0, ""target_v_low"": 17.83128788434211, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
685,1774700121.2811117,live,True,24.2426,21.2132,0.0,-21.2132,23,5.0,75.0,"{""burn_large"": 9.585200605193663, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 5.257814540115515, ""target_v_high"": 70.0, ""target_v_low"": 15.26102638403393, ""target_v_mid"": 25.216521032082895, ""target_v_mid_high"": 45.0}"
686,1774700125.9502227,live,True,23.8987,19.4936,0.0,-19.4936,22,15.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.623448301052246, ""burn_medium"": 10.102560011179435, ""burn_small"": 4.0, ""target_v_final"": 2.599636949129976, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 31.81778168309404, ""target_v_mid_high"": 45.0}"
687,1774700130.5672007,live,True,23.8987,19.4936,0.0,-19.4936,22,15.5,75.0,"{""burn_large"": 11.685144592918585, ""burn_max"": 15.541196909147466, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 5.908557704939804, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 28.3460894361609, ""target_v_mid_high"": 45.0}"
688,1774700135.3843815,live,True,24.7749,23.8747,0.0,-23.8747,23,17.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 8.571807120461695, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 15.141550237624472, ""target_v_mid"": 28.458960255724616, ""target_v_mid_high"": 45.0}"
689,1774700140.219097,live,True,24.0988,20.4939,0.0,-20.4939,23,2.0,75.0,"{""burn_large"": 9.84001749461133, ""burn_max"": 14.0, ""burn_medium"": 6.721975817347717, ""burn_small"": 4.0, ""target_v_final"": 2.773531431766623, ""target_v_high"": 70.0, ""target_v_low"": 16.709872127160793, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
690,1774700144.9426153,live,True,24.4721,22.3607,0.0,-22.3607,23,10.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 21.57602101898282, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.60482839887964, ""target_v_high"": 70.0, ""target_v_low"": 16.873846500690927, ""target_v_mid"": 28.76596111180308, ""target_v_mid_high"": 45.0}"
691,1774700149.6438572,live,True,24.3818,21.9089,0.0,-21.9089,22,8.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 13.831308735600063, ""target_v_mid"": 27.080285414586744, ""target_v_mid_high"": 45.0}"
692,1774700154.4004846,live,True,23.9497,19.7484,0.0,-19.7484,22,16.5,75.0,"{""burn_large"": 13.977726444157545, ""burn_max"": 14.172650922630586, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 3.8230172111388434, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 29.138062752495014, ""target_v_mid_high"": 45.0}"
693,1774700159.1986547,live,True,23.8987,19.4936,0.0,-19.4936,23,15.5,75.0,"{""burn_large"": 14.170459051358886, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 7.7063934317452505, ""target_v_high"": 70.0, ""target_v_low"": 15.306744849129531, ""target_v_mid"": 32.95483783397503, ""target_v_mid_high"": 45.0}"
694,1774700164.0338464,live,True,24.5607,22.8035,0.0,-22.8035,22,12.0,75.0,"{""burn_large"": 12.67529092498539, ""burn_max"": 14.0, ""burn_medium"": 7.057929186709694, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 17.978990383706755, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
695,1774700168.8445363,live,True,24.5166,22.5832,0.0,-22.5832,22,11.0,75.0,"{""burn_large"": 12.52569398934695, ""burn_max"": 14.0, ""burn_medium"": 8.568285143789346, ""burn_small"": 4.0, ""target_v_final"": 8.532513751488448, ""target_v_high"": 70.0, ""target_v_low"": 16.886704587628504, ""target_v_mid"": 32.16906117409022, ""target_v_mid_high"": 45.0}"
696,1774700173.6901255,live,True,23.4797,18.4391,0.0,-18.4391,24,8.5,75.0,"{""burn_large"": 13.548738200170844, ""burn_max"": 14.0, ""burn_medium"": 5.10033848525496, ""burn_small"": 4.0, ""target_v_final"": 10.0, ""target_v_high"": 70.0, ""target_v_low"": 17.02225231208412, ""target_v_mid"": 30.548261377841232, ""target_v_mid_high"": 45.0}"
697,1774700178.5407612,live,True,24.2426,21.2132,0.0,-21.2132,22,5.0,75.0,"{""burn_large"": 13.310924454914524, ""burn_max"": 14.0, ""burn_medium"": 9.853770112636886, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 17.001318031601524, ""target_v_mid"": 31.917971048342796, ""target_v_mid_high"": 45.0}"
698,1774700183.5169888,live,True,25.2915,26.4575,0.0,-26.4575,23,7.5,75.0,"{""burn_large"": 16.752049838333832, ""burn_max"": 18.26602708906603, ""burn_medium"": 7.917518393231372, ""burn_small"": 4.0, ""target_v_final"": 5.2401097502163, ""target_v_high"": 70.0, ""target_v_low"": 13.5688454447447, ""target_v_mid"": 31.798694778790832, ""target_v_mid_high"": 45.0}"
699,1774700188.0093467,live,True,22.6869,13.7477,0.0,-13.7477,23,8.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 16.62729016444468, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.51908517888573, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
700,1774700192.7361305,live,True,23.4641,17.3205,0.0,-17.3205,23,7.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.772662454916157, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 4.173775047485506, ""target_v_high"": 70.0, ""target_v_low"": 14.090809916895463, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
701,1774700197.646474,live,True,24.6476,23.2379,0.0,-23.2379,23,14.0,75.0,"{""burn_large"": 13.462466234474533, ""burn_max"": 14.0, ""burn_medium"": 7.126526971281548, ""burn_small"": 4.0, ""target_v_final"": 10.0, ""target_v_high"": 70.0, ""target_v_low"": 15.01141044859527, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
702,1774700202.4589775,live,True,24.98,24.8998,0.0,-24.8998,22,22.0,75.0,"{""burn_large"": 16.543064485541393, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 10.0, ""target_v_high"": 70.0, ""target_v_low"": 14.232062433762174, ""target_v_mid"": 32.63852967250434, ""target_v_mid_high"": 45.0}"
703,1774700207.388574,live,True,25.2536,26.2679,0.0,-26.2679,22,6.5,75.0,"{""burn_large"": 16.200500719701722, ""burn_max"": 16.204884010863303, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 4.894676526954099, ""target_v_high"": 70.0, ""target_v_low"": 14.069650935603832, ""target_v_mid"": 31.0516855115584, ""target_v_mid_high"": 45.0}"
704,1774700212.1316638,live,True,24.1473,20.7364,0.0,-20.7364,22,3.0,75.0,"{""burn_large"": 11.429368434428406, ""burn_max"": 17.42372629483474, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 13.840430293872618, ""target_v_mid"": 31.782039642342202, ""target_v_mid_high"": 45.0}"
705,1774700217.0684283,live,True,24.6476,23.2379,0.0,-23.2379,23,14.0,75.0,"{""burn_large"": 12.865301176004891, ""burn_max"": 14.0, ""burn_medium"": 10.397174969589127, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 16.777920120637543, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
706,1774700221.898395,live,True,24.7329,23.6643,0.0,-23.6643,22,16.0,75.0,"{""burn_large"": 12.909415308206118, ""burn_max"": 14.0, ""burn_medium"": 8.926736776403045, ""burn_small"": 4.0, ""target_v_final"": 8.375146492570611, ""target_v_high"": 70.0, ""target_v_low"": 14.894354667147534, ""target_v_mid"": 33.54270907328516, ""target_v_mid_high"": 45.0}"
707,1774700226.663876,live,True,23.8489,19.6977,0.0,-19.6977,24,16.0,75.0,"{""burn_large"": 10.208096610257112, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 8.62809511291101, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 27.32435177949018, ""target_v_mid_high"": 45.0}"
708,1774700231.2256348,live,True,23.7417,18.7083,0.0,-18.7083,22,12.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 5.921641967676795, ""burn_small"": 4.0, ""target_v_final"": 2.3527806463349403, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 31.55585247196661, ""target_v_mid_high"": 45.0}"
709,1774700236.0347724,live,True,24.858,24.2899,0.0,-24.2899,23,19.0,75.0,"{""burn_large"": 10.602997128410406, ""burn_max"": 14.0, ""burn_medium"": 5.634225295813784, ""burn_small"": 4.0, ""target_v_final"": 5.8632305318602596, ""target_v_high"": 70.0, ""target_v_low"": 14.73885249966207, ""target_v_mid"": 29.864316830038472, ""target_v_mid_high"": 45.0}"
710,1774700240.8144872,live,True,24.9396,24.6982,0.0,-24.6982,23,21.0,75.0,"{""burn_large"": 11.64218811386676, ""burn_max"": 17.015389273143615, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.4403178840241386, ""target_v_high"": 70.0, ""target_v_low"": 11.062460314703047, ""target_v_mid"": 27.015524023954477, ""target_v_mid_high"": 45.0}"
711,1774700245.7249615,live,True,24.8166,24.0832,0.0,-24.0832,23,18.0,75.0,"{""burn_large"": 13.025886191317502, ""burn_max"": 14.181681251222338, ""burn_medium"": 5.555740096392387, ""burn_small"": 4.0, ""target_v_final"": 7.216984471973652, ""target_v_high"": 70.0, ""target_v_low"": 16.280108000095797, ""target_v_mid"": 27.396872537080775, ""target_v_mid_high"": 45.0}"
712,1774700250.609806,live,True,24.2426,21.2132,0.0,-21.2132,23,5.0,75.0,"{""burn_large"": 16.26962322684935, ""burn_max"": 14.0, ""burn_medium"": 5.117700772151183, ""burn_small"": 4.0, ""target_v_final"": 4.026655181003759, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 30.91678499780936, ""target_v_mid_high"": 45.0}"
713,1774700255.2184024,live,True,24.0,20.0,0.0,-20.0,22,17.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 15.896903752605784, ""burn_medium"": 7.7491581058124295, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
714,1774700259.9112332,live,True,24.0,20.0,0.0,-20.0,22,17.5,75.0,"{""burn_large"": 18.405561783227228, ""burn_max"": 16.78417419166482, ""burn_medium"": 5.660238209116708, ""burn_small"": 4.0, ""target_v_final"": 4.128589844621528, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
715,1774700264.6133423,live,True,24.1473,20.7364,0.0,-20.7364,22,3.0,75.0,"{""burn_large"": 15.175789039788036, ""burn_max"": 21.325631936439812, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 3.4646717032168857, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 33.525331708866474, ""target_v_mid_high"": 45.0}"
716,1774700269.2255752,live,True,23.8471,19.2354,0.0,-19.2354,22,14.5,75.0,"{""burn_large"": 11.214143041310603, ""burn_max"": 17.050372027810663, ""burn_medium"": 5.07123019328466, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
717,1774700274.1768413,live,True,24.2895,21.4476,0.0,-21.4476,24,6.0,75.0,"{""burn_large"": 12.80285096019795, ""burn_max"": 15.267498723226263, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 6.435756793767341, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 25.644816522671213, ""target_v_mid_high"": 45.0}"
718,1774700279.0499406,live,True,24.7329,23.6643,0.0,-23.6643,23,16.0,75.0,"{""burn_large"": 12.635974873975726, ""burn_max"": 17.025202129885468, ""burn_medium"": 7.0064351941044904, ""burn_small"": 4.0, ""target_v_final"": 3.3905697640351136, ""target_v_high"": 70.0, ""target_v_low"": 15.360844939636088, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
719,1774700283.6284854,live,True,22.4613,12.8452,0.0,-12.8452,23,5.5,75.0,"{""burn_large"": 12.012415100665464, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 3.8318903647249187, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
720,1774700288.4608843,live,True,24.98,24.8998,0.0,-24.8998,22,22.0,75.0,"{""burn_large"": 12.966328241181396, ""burn_max"": 14.0, ""burn_medium"": 8.244158798474743, ""burn_small"": 4.0, ""target_v_final"": 2.9706367568155523, ""target_v_high"": 70.0, ""target_v_low"": 12.57097721789093, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
721,1774700293.3359416,live,True,24.8166,24.0832,0.0,-24.0832,22,18.0,75.0,"{""burn_large"": 13.038523876077884, ""burn_max"": 14.0, ""burn_medium"": 12.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
722,1774700297.947053,live,True,22.6869,13.7477,0.0,-13.7477,23,8.5,75.0,"{""burn_large"": 9.301095792479341, ""burn_max"": 16.780401147081974, ""burn_medium"": 5.28304314667462, ""burn_small"": 4.0, ""target_v_final"": 4.959774475945105, ""target_v_high"": 70.0, ""target_v_low"": 13.231757293988665, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
723,1774700302.8350055,live,True,24.858,24.2899,0.0,-24.2899,23,19.0,75.0,"{""burn_large"": 16.06173352930955, ""burn_max"": 14.799970422779454, ""burn_medium"": 9.724255254327126, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
724,1774700307.43721,live,True,22.6287,14.6287,0.0,-14.6287,23,9.0,75.0,"{""burn_large"": 9.83870822979022, ""burn_max"": 17.78094837766146, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 4.07368154802886, ""target_v_high"": 70.0, ""target_v_low"": 15.139248732254512, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
725,1774700312.2731445,live,True,25.02,25.0998,0.0,-25.0998,23,23.0,75.0,"{""burn_large"": 9.440080485816116, ""burn_max"": 18.206783820605928, ""burn_medium"": 8.95717320794875, ""burn_small"": 4.0, ""target_v_final"": 3.941060253315292, ""target_v_high"": 70.0, ""target_v_low"": 15.892202991050365, ""target_v_mid"": 32.980383296206035, ""target_v_mid_high"": 45.0}"
726,1774700317.1819892,live,True,24.2426,21.2132,0.0,-21.2132,23,5.0,75.0,"{""burn_large"": 12.642560516575964, ""burn_max"": 17.012836565413103, ""burn_medium"": 6.444134999895709, ""burn_small"": 4.0, ""target_v_final"": 5.147191353692499, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 31.915422010406353, ""target_v_mid_high"": 45.0}"
727,1774700321.8877234,live,True,23.9497,19.7484,0.0,-19.7484,23,16.5,75.0,"{""burn_large"": 10.160423403216663, ""burn_max"": 14.0, ""burn_medium"": 6.912364329656303, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
728,1774700326.6021209,live,True,23.5777,17.8885,0.0,-17.8885,23,9.5,75.0,"{""burn_large"": 10.572218224318501, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 6.557086317169682, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
729,1774700331.4638362,live,True,24.7749,23.8747,0.0,-23.8747,22,17.0,75.0,"{""burn_large"": 15.895237130167732, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 8.249487712338134, ""target_v_high"": 70.0, ""target_v_low"": 17.066850656735227, ""target_v_mid"": 31.94258141320147, ""target_v_mid_high"": 45.0}"
730,1774700335.9851499,live,True,22.9666,14.8997,0.0,-14.8997,23,13.0,75.0,"{""burn_large"": 9.077931169397456, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 4.813324910387949, ""target_v_high"": 70.0, ""target_v_low"": 17.537983520782156, ""target_v_mid"": 33.36671705845093, ""target_v_mid_high"": 45.0}"
731,1774700340.7208972,live,True,23.4641,17.3205,0.0,-17.3205,23,7.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.62536935520971, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 3.958911065617299, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
732,1774700345.6245465,live,True,25.4037,27.0185,0.0,-27.0185,22,10.5,75.0,"{""burn_large"": 11.514784911187832, ""burn_max"": 14.140522919470513, ""burn_medium"": 9.764626783161017, ""burn_small"": 4.0, ""target_v_final"": 9.216170572165392, ""target_v_high"": 70.0, ""target_v_low"": 12.214562446070026, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
733,1774700350.4417994,live,True,24.1952,20.9762,0.0,-20.9762,22,4.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 9.625607991483019, ""burn_small"": 4.0, ""target_v_final"": 5.364983496813854, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
734,1774700354.957527,live,True,22.0263,19.0,4.0,-19.0,23,19.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 10.0, ""target_v_high"": 70.0, ""target_v_low"": 17.798427752834563, ""target_v_mid"": 32.040261970216086, ""target_v_mid_high"": 45.0}"
735,1774700359.911915,live,True,25.2536,26.2679,0.0,-26.2679,23,6.5,75.0,"{""burn_large"": 9.948982459318522, ""burn_max"": 14.0, ""burn_medium"": 10.809610979283871, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 15.694869722404267, ""target_v_mid"": 27.6021561957846, ""target_v_mid_high"": 45.0}"
736,1774700364.6953788,live,True,24.3818,21.9089,0.0,-21.9089,23,8.0,75.0,"{""burn_large"": 13.507342886912655, ""burn_max"": 14.728789543837125, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 5.219913265045163, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
737,1774700369.3008432,live,True,23.8471,19.2354,0.0,-19.2354,23,14.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 7.518116104929076, ""burn_small"": 4.0, ""target_v_final"": 8.166886773967219, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
738,1774700374.205974,live,True,24.5607,22.8035,0.0,-22.8035,23,12.0,75.0,"{""burn_large"": 13.08423111842441, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 5.582634354347313, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 31.422940799770114, ""target_v_mid_high"": 45.0}"
739,1774700378.9805632,live,True,24.4721,22.3607,0.0,-22.3607,23,10.0,75.0,"{""burn_large"": 11.099134446203324, ""burn_max"": 14.864239723609428, ""burn_medium"": 6.897473763911551, ""burn_small"": 4.0, ""target_v_final"": 5.367670953096326, ""target_v_high"": 70.0, ""target_v_low"": 16.74696083446712, ""target_v_mid"": 33.89239622545671, ""target_v_mid_high"": 45.0}"
740,1774700383.7584965,live,True,23.8471,19.2354,0.0,-19.2354,23,14.5,75.0,"{""burn_large"": 13.756067317177898, ""burn_max"": 15.766559101196364, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 8.548100489345977, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
741,1774700388.4554286,live,True,23.8471,19.2354,0.0,-19.2354,23,14.5,75.0,"{""burn_large"": 10.894648433861155, ""burn_max"": 15.469044903469232, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 6.31999830497762, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
742,1774700393.1743777,live,True,24.4721,22.3607,0.0,-22.3607,23,10.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 17.382675704408218, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 15.149500856877047, ""target_v_mid"": 31.943194135064548, ""target_v_mid_high"": 45.0}"
743,1774700397.868954,live,True,23.7417,18.7083,0.0,-18.7083,23,12.5,75.0,"{""burn_large"": 10.132337211280756, ""burn_max"": 14.0, ""burn_medium"": 6.110607951051113, ""burn_small"": 4.0, ""target_v_final"": 3.207421755637248, ""target_v_high"": 70.0, ""target_v_low"": 16.5372366413158, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
